Id,SalePrice_pred
2363,157725.6088869276
2364,184132.65445267124
2365,215359.24333712395
2366,188535.79150376137
2367,208507.63466835048
2368,217469.73381033845
2369,204828.6419134257
2370,160822.09950003412
2371,155228.10951994392
2372,195338.9164796671
2373,285650.4539084659
2374,315585.49530696456
2375,256312.9932774201
2376,292962.4887142781
2377,321489.43671323854
2378,150706.8647327017
2379,225216.4434654172
2380,154245.57231619206
2381,173237.63559383384
2382,216440.0784895414
2383,194229.4735842161
2384,232565.72963413585
2385,158553.87350850157
2386,133385.21626690312
2387,132262.90069190503
2388,109672.61192195147
2389,118683.98718219796
2390,146941.63631915112
2391,136460.57666216517
2392,111358.80471241212
2393,165250.41891697136
2394,144247.53283671982
2395,210115.4241733168
2396,146826.43808583688
2397,212298.45532420868
2398,124063.03293280763
2399,62496.59219520488
2400,60352.66983164249
2401,124091.557693852
2402,138434.72510325175
2403,138211.0325145873
2404,146508.50426038902
2405,161461.80840776628
2406,136684.36801160424
2407,123896.35967101748
2408,153478.6002807756
2409,105691.93585857883
2410,184306.75014740397
2411,110022.39199699665
2412,157614.08501237092
2413,122185.13995242672
2414,162220.17202098618
2415,127265.79317204532
2416,126104.5964448037
2417,133943.60650112006
2418,132133.53647164087
2419,119947.2291071431
2420,119425.71164137192
2421,140378.30965687858
2422,98803.56521691175
2423,114561.8256236491
2424,150339.40263503444
2425,214460.30234408332
2426,121600.6167774787
2427,126965.1836345215
2428,188959.2325981141
2429,99087.39170766808
2430,135785.47034277872
2431,107276.54231601446
2432,141510.60241000383
2433,152294.20262869235
2434,139611.33308978807
2435,157864.88764354718
2436,123611.85803216552
2437,101999.44556405448
2438,113774.32476806213
2439,106165.00071586185
2440,129325.23055153349
2441,101641.65857066584
2442,90143.65260167209
2443,138553.40778292925
2444,109459.84316025794
2445,83466.68215034372
2446,131207.42354459234
2447,195255.73900326574
2448,138594.56147314128
2449,117062.79084322082
2450,147673.52131747967
2451,119391.90591307699
2452,196353.39667972332
2453,92986.22191135437
2454,105315.51405831645
2455,117291.46789135736
2456,148546.7672160111
2457,126247.23511473181
2458,138253.0634261234
2459,109760.1427525217
2460,156564.14930762094
2461,140076.98411521403
2462,132090.29605853264
2463,135589.83882139242
2464,174475.1792858791
2465,136575.30659914968
2466,119584.13801267192
2467,153187.70943601025
2468,83690.15903613021
2469,73219.70580599607
2470,209402.47293348284
2471,224367.64806405618
2472,166861.45349039984
2473,106045.60021774341
2474,66164.06472136934
2475,217803.79308534585
2476,95089.20156856168
2477,103553.91290759383
2478,141564.8967139019
2479,107795.63458275498
2480,156768.42568090718
2481,130805.48673952703
2482,120655.92478440324
2483,106085.26089869434
2484,132048.95307160734
2485,134262.993973443
2486,147050.39672310595
2487,190903.90045491236
2488,162053.67145838062
2489,165443.21104281294
2490,143884.15165115317
2491,103219.18338045952
2492,197375.58331186042
2493,160287.90894275557
2494,149645.74806320484
2495,91791.48574497137
2496,231339.01156185137
2497,155688.37183764565
2498,108233.35362553899
2499,73495.58591928647
2500,104574.43176048176
2501,140655.53453831293
2502,145616.9335194589
2503,83536.17393796198
2504,175362.09335405144
2505,224194.0894180478
2506,251827.5442946509
2507,268708.60051856434
2508,248974.57501687657
2509,214608.30381310638
2510,207907.2954029058
2511,180425.05776011248
2512,225519.10780350084
2513,226764.38619182713
2514,276542.8449893829
2515,139804.1127562777
2516,172611.15368415142
2517,144439.09041021063
2518,150873.86363905662
2519,236658.55999337148
2520,208248.34152394877
2521,192106.73848118843
2522,221745.49986012792
2523,113489.57457983609
2524,127800.40108242675
2525,121387.80297312587
2526,138234.85948506312
2527,119141.93859343814
2528,124049.94933252042
2529,166369.96722198476
2530,130540.53127283757
2531,261882.56083894396
2532,220539.86525284304
2533,202936.65083234716
2534,250775.4691125463
2535,274470.5620153005
2536,226704.77283808554
2537,240233.57776128984
2538,188856.41694571826
2539,196906.5340461081
2540,185325.23178345035
2541,185989.28824741623
2542,170057.5470116193
2543,124095.20558704814
2544,109908.16286596717
2545,135175.69387136772
2546,126120.21543716415
2547,151043.90237445722
2548,166846.25512784082
2549,151562.76616960563
2550,597394.5286452296
2551,156867.94759575222
2552,136058.07686431118
2553,58101.78544527845
2554,85109.62831608673
2555,98162.5093207905
2556,84348.33973874539
2557,105467.85847942429
2558,179363.09196395442
2559,132277.00591485115
2560,150719.5312898017
2561,150911.26291852954
2562,150978.8977325982
2563,148647.92400244527
2564,208516.02454981807
2565,164080.79102759727
2566,147422.93229495696
2567,125291.62689314154
2568,201301.2508596739
2569,197297.74778481544
2570,122917.7083371952
2571,180671.5223044954
2572,168893.3737653803
2573,210985.72555302118
2574,306317.8951565742
2575,141756.4439845676
2576,128171.7851011212
2577,165176.25682128037
2578,81566.02698984952
2579,29778.789942789066
2580,117889.2926704266
2581,126386.97027652213
2582,133084.2220065565
2583,284739.13855842006
2584,160601.22651402155
2585,184362.76148721078
2586,212607.06496081967
2587,194806.35210618243
2588,130057.75610900339
2589,149335.40817569618
2590,204104.56536508928
2591,260634.50026571873
2592,215377.76938621883
2593,253427.10739157314
2594,175634.89796555298
2595,219498.04199179407
2596,287353.4920219858
2597,203830.26104382536
2598,280226.61220107554
2599,357605.585959517
2600,177458.06238324795
2601,158975.5572125268
2602,69091.61132066835
2603,91844.64086037377
2604,82926.35759130743
2605,69205.30636762112
2606,132882.436007591
2607,231221.51548595488
2608,200546.5488482393
2609,172384.0716226298
2610,108186.69176896242
2611,129956.43090690335
2612,153981.15154912492
2613,130621.2370587698
2614,114716.5172956269
2615,157371.5626764638
2616,158105.40371883733
2617,196988.77288174452
2618,231916.76127628295
2619,208365.6499544541
2620,187353.93630746793
2621,171374.22283423744
2622,181483.1673302003
2623,229651.54792803107
2624,269576.6672719851
2625,267047.083927494
2626,167467.6067241127
2627,166860.62391308608
2628,422173.9014332132
2629,466842.6850207334
2630,358257.0779333253
2631,419161.900636714
2632,385351.49053534906
2633,300626.102294573
2634,398503.4956643631
2635,153667.93184160264
2636,183899.5490862562
2637,219351.93057379153
2638,267676.7923179832
2639,183198.22872498125
2640,150083.89447380006
2641,99074.34861907596
2642,173632.12252477603
2643,116960.34747016543
2644,115390.84604333527
2645,111562.42917067095
2646,95043.0193415321
2647,113481.17322590895
2648,141557.47342013536
2649,162144.88114734137
2650,133056.73972681354
2651,131030.18875614193
2652,371805.58759653254
2653,255853.20735646336
2654,272199.81059221143
2655,401951.10579149285
2656,330381.6583638947
2657,351081.9321384156
2658,328856.4739501589
2659,340117.44488174253
2660,350025.0385998327
2661,358466.4626869326
2662,382324.25336016377
2663,271587.6763211651
2664,294289.9306791599
2665,329531.934705007
2666,291610.02811109135
2667,183015.44094550924
2668,192907.30476619143
2669,189070.73808851285
2670,272198.9164256182
2671,194460.71129406197
2672,194532.1927094698
2673,200439.41232389363
2674,200741.61622486962
2675,185874.24485581904
2676,200310.80113532057
2677,198071.03071891586
2678,248860.91025527712
2679,284124.75578106707
2680,293330.00347161334
2681,407609.8386118753
2682,320468.73306654126
2683,482675.95526549243
2684,338264.92707877106
2685,332700.8277763288
2686,248644.43332619092
2687,289219.9425811049
2688,221674.02268681477
2689,206179.45923286956
2690,363651.53420922556
2691,192372.46313521388
2692,151403.50819155393
2693,200658.9162191439
2694,155510.11251935197
2695,199052.78864234494
2696,186375.02958652424
2697,182679.94450566062
2698,204573.7843476221
2699,159830.14360123983
2700,139105.67223191122
2701,159622.1509500684
2702,119441.2667538515
2703,153866.58082103828
2704,138551.05513703954
2705,111045.74156615217
2706,104728.82010893858
2707,131698.51621246577
2708,120587.148869169
2709,113510.83055480487
2710,131309.1577038549
2711,277781.76811201905
2712,386722.88627691177
2713,164356.5230338136
2714,148503.4005768787
2715,163818.72137450238
2716,145608.8730435991
2717,198174.24301092833
2718,220561.88226386945
2719,130818.81569974907
2720,189637.12733865622
2721,136872.31787953226
2722,172765.35292223905
2723,154112.3041830344
2724,135821.49451629317
2725,124611.62948222454
2726,133724.72192814277
2727,166296.71914905932
2728,182508.9098571007
2729,146498.15773467286
2730,138547.8398522292
2731,132646.42495334984
2732,133939.638408898
2733,162290.09629685784
