id,Macine_Failure_pred,Probability
136770,0,0.0019705227596532333
136771,0,0.003911811770991669
136772,0,0.014408454087755576
136773,0,0.001123024741140928
136774,0,0.001407587873802939
136775,0,0.00928393582518623
136776,0,0.0006194017623113536
136777,0,0.0017404049413205637
136778,0,0.0027779463793145753
136779,0,0.0022483207651615668
136780,0,0.0006753280577457983
136781,0,0.005327415465812908
136782,0,0.002645575850210894
136783,0,0.00036418459760562816
136784,0,0.00115495343278027
136785,0,0.003792841249784544
136786,0,0.002707785277970097
136787,0,0.004392797776176814
136788,0,0.013685854306917019
136789,0,0.002210338100779952
136790,0,0.0007728455602258286
136791,0,0.0025223835292614064
136792,0,0.004368396493738931
136793,0,0.0013131937320893564
136794,0,0.005142004588971096
136795,0,0.0037291212906184115
136796,0,0.003156875382121045
136797,0,0.003264106177015527
136798,0,0.004857558145068619
136799,0,0.0032387258621492357
136800,0,0.0019550356206340345
136801,0,0.0016874005298175454
136802,0,0.002371077198239764
136803,0,0.0015125546533761194
136804,0,0.0016886885627197966
136805,0,0.0033997411534264594
136806,0,0.0007913479889733941
136807,0,0.0018302471392452919
136808,0,0.0023121183481750332
136809,0,0.000982661015433108
136810,0,0.0057698268097991995
136811,0,0.006457359791939297
136812,0,0.0006025965983097614
136813,0,0.018857625536279614
136814,0,0.003039561661725388
136815,0,0.000694880370074114
136816,0,0.0009490649507822643
136817,0,0.0012515573983156061
136818,0,0.005209605197067919
136819,0,0.0007267581833765408
136820,0,0.0008809940303641997
136821,0,0.0011096049091238434
136822,0,0.012860337714838846
136823,0,0.0016232339445755432
136824,0,0.0007348684224634368
136825,0,0.0017708355464345457
136826,1,0.9969674799988667
136827,0,0.00045294207691495944
136828,0,0.0011316562371431905
136829,0,0.0039393827900109325
136830,0,0.002689963932182877
136831,0,0.0011053054579538415
136832,0,0.0024364404332428403
136833,0,0.0009240553697166745
136834,1,0.9989437036324925
136835,0,0.0023913131640783103
136836,0,0.0024082357274547474
136837,0,0.0018158072087684307
136838,0,0.0023443864036463403
136839,0,0.0007589640070589634
136840,0,0.00238216949174201
136841,0,0.004480748423089992
136842,0,0.0027403710563014853
136843,0,0.001438149157794627
136844,0,0.003595557925764792
136845,0,0.0022926951516813025
136846,0,0.001902329840124614
136847,0,0.0007478988613203814
136848,0,0.0015315460394414958
136849,0,0.0026473307038042807
136850,0,0.00304142741257151
136851,0,0.0017195486989233576
136852,0,0.004011393200147872
136853,0,0.004883798365484284
136854,0,0.0019639959524773575
136855,0,0.0036275124247487933
136856,0,0.0182356887302358
136857,0,0.0035954920033962564
136858,0,0.002034855433210168
136859,0,0.0010133786224683877
136860,0,0.0015094898545203426
136861,0,0.0008450338382594733
136862,0,0.005477921621639448
136863,0,0.0006139431906376025
136864,0,0.0004545469795074197
136865,0,0.0027057159044049585
136866,0,0.003162431978492243
136867,0,0.00750719323772596
136868,0,0.0012592456900364715
136869,0,0.0024578785930146744
136870,0,0.0029160628470406317
136871,0,0.0009437850995450736
136872,0,0.0031957416310577514
136873,0,0.0009508234084401883
136874,0,0.0005977613682181634
136875,0,0.0013427620838040507
136876,0,0.0010815821099137853
136877,0,0.0036057896101146835
136878,0,0.000582408769179928
136879,0,0.005478441021740059
136880,0,0.003232974232939258
136881,0,0.002565854019237997
136882,0,0.0008576446156123721
136883,0,0.001029725798900701
136884,0,0.0018919113651312256
136885,0,0.01609466192396659
136886,0,0.0015138831392893953
136887,0,0.0017936468343252058
136888,0,0.004676371084644709
136889,0,0.002560911828486812
136890,0,0.0022757697211548207
136891,0,0.0024683620833048816
136892,0,0.0016261306528883553
136893,0,0.0020483188736169135
136894,0,0.0007017742017573622
136895,0,0.0018337545269920899
136896,0,0.001135447193972246
136897,0,0.004785842646769446
136898,0,0.002140906278108712
136899,0,0.0016607674962277315
136900,0,0.0016411996708277335
136901,0,0.0020204796571129443
136902,0,0.0020704253987571383
136903,0,0.0006732401860362425
136904,0,0.0029017616150335632
136905,0,0.0018674311521009125
136906,0,0.0008125359178560603
136907,0,0.0022346328913971257
136908,0,0.0013834169702446977
136909,0,0.0017750890969922808
136910,0,0.003062410249416256
136911,0,0.004471338080122824
136912,0,0.0067874275644508346
136913,0,0.006946527697866712
136914,0,0.0012176768738915422
136915,0,0.0030198673366990288
136916,0,0.0010903606451138428
136917,0,0.0023631719127590743
136918,0,0.0009300169302921448
136919,0,0.002435110191130212
136920,0,0.0011914234203902656
136921,0,0.008721684411849052
136922,0,0.0014600847289106586
136923,0,0.0011174488934212684
136924,0,0.000988405626616407
136925,0,0.0004577692023238806
136926,0,0.0006523398825169885
136927,0,0.0017662494216820425
136928,0,0.002056309641607979
136929,0,0.003316240947423255
136930,0,0.0028875280047555634
136931,0,0.010953796551735081
136932,0,0.0061123962118294975
136933,0,0.001716863972762477
136934,0,0.0032901402296795787
136935,0,0.00122065411353414
136936,0,0.00484214790418982
136937,0,0.0008110690500318954
136938,0,0.0011088083359120542
136939,0,0.0011705093097814734
136940,0,0.0017170050312705577
136941,0,0.012790434501145356
136942,0,0.0013009126340332903
136943,0,0.0016419424491748535
136944,0,0.06731961102127988
136945,0,0.0071556948981120585
136946,0,0.004247989259500219
136947,0,0.003503622719120424
136948,0,0.0007031330738319165
136949,0,0.004075866297473147
136950,0,0.001761502509983192
136951,0,0.0022818025184742434
136952,0,0.0008456848919060576
136953,0,0.002042607323390226
136954,0,0.0003670841668883958
136955,0,0.0013515491258608778
136956,0,0.0011368966863062795
136957,0,0.0020387368929709964
136958,0,0.002726208495323365
136959,0,0.0022956026343693412
136960,1,0.9950299848831972
136961,0,0.006230271094542964
136962,0,0.002034953274841916
136963,0,0.0073809007093068564
136964,0,0.004266263926036608
136965,0,0.010776370390531363
136966,0,0.01322604057576214
136967,0,0.0022411864118859416
136968,0,0.00998914423785244
136969,0,0.0006069292175844377
136970,0,0.005492158297969239
136971,0,0.004173685413761206
136972,0,0.00458585387378313
136973,0,0.0045916906686838494
136974,0,0.0005156165775750962
136975,0,0.006766550430956011
136976,0,0.001315693888673054
136977,0,0.003216346882335926
136978,0,0.0017757376453232147
136979,0,0.0010098434506132172
136980,0,0.0007042011231924357
136981,0,0.0011411716236019965
136982,0,0.0027786361815082287
136983,0,0.0013890046112871894
136984,0,0.0017911160525612192
136985,0,0.014842971152937425
136986,0,0.0018452001261918425
136987,0,0.00484666653242297
136988,0,0.002397238992514878
136989,0,0.0028133074438740713
136990,0,0.0004937854306199979
136991,0,0.0017589399842715978
136992,0,0.0007583356397077235
136993,0,0.0013513027539927753
136994,0,0.007090642992871558
136995,0,0.015034073037942079
136996,0,0.002284833258631762
136997,0,0.004186239789847406
136998,0,0.0030332199320531
136999,0,0.0027589786831858534
137000,0,0.020475988662433203
137001,0,0.0015377968402803097
137002,0,0.002940290830447319
137003,0,0.0027590626542525116
137004,0,0.03948561220083997
137005,1,0.9997623913774282
137006,0,0.0004842258713863113
137007,0,0.0016707526397444137
137008,0,0.0034190808300324864
137009,0,0.012179143612733727
137010,0,0.005269489265697838
137011,0,0.0038228735658600017
137012,0,0.01331004456387513
137013,0,0.004763077198023339
137014,0,0.0008087643665511944
137015,0,0.008569238507195032
137016,0,0.004105238844466244
137017,0,0.0010271057517509932
137018,0,0.0017626338091314975
137019,0,0.0018309996488553191
137020,0,0.03326784055217579
137021,0,0.007795711881007605
137022,0,0.0007841842081964886
137023,0,0.0013530664894750829
137024,0,0.002465993591778659
137025,0,0.0008399981596278726
137026,0,0.011532243805307285
137027,0,0.002425003129010438
137028,0,0.0014156184883785485
137029,0,0.0010030497257962692
137030,0,0.007308259617870253
137031,0,0.008469626346203194
137032,0,0.003969495120945222
137033,0,0.004364070832527406
137034,0,0.004660526124078832
137035,0,0.013215546454265448
137036,0,0.004133225449435313
137037,1,0.9927003339460125
137038,0,0.004046637114160024
137039,0,0.00185537112266217
137040,0,0.0009592368012754261
137041,0,0.0078020078294982155
137042,0,0.000649064302369362
137043,0,0.002252415863127542
137044,0,0.0012672758131852429
137045,0,0.0011772223477200172
137046,0,0.0013325810237546651
137047,0,0.0020944612874060197
137048,0,0.004144139995404763
137049,0,0.006129910578252471
137050,0,0.0008205276287038871
137051,0,0.002786029658993448
137052,0,0.007844003421804097
137053,0,0.002074206685922411
137054,0,0.0015025523951922343
137055,0,0.0027366512098748893
137056,0,0.0012586907363561824
137057,0,0.0012197021078057234
137058,0,0.0022107974971221473
137059,0,0.006219719688750149
137060,0,0.0007269298784811427
137061,0,0.0011685104576851933
137062,0,0.008664331335744109
137063,0,0.004513131158307215
137064,0,0.004514434664546215
137065,0,0.011009963783173522
137066,0,0.004511215213690804
137067,0,0.0012213485798033517
137068,0,0.0018942900270711883
137069,0,0.0026266306538779557
137070,0,0.0030268386798509832
137071,0,0.002012316126955522
137072,0,0.0008861521237001154
137073,0,0.0019328713397979585
137074,0,0.005971575294973832
137075,0,0.0029263035440257558
137076,0,0.0006583578507381257
137077,0,0.0023752403482727212
137078,0,0.0017530419777172313
137079,0,0.003954546054045954
137080,0,0.004025958358367851
137081,0,0.004322296355867052
137082,0,0.0014562064186191266
137083,0,0.0003491624251248533
137084,0,0.002156150046128149
137085,0,0.005421796359755437
137086,0,0.005538194158392824
137087,0,0.001398997282681535
137088,0,0.01087970415136362
137089,0,0.0014613279807688384
137090,0,0.002347946284604181
137091,0,0.0007367585194858277
137092,0,0.008317060986024458
137093,0,0.006107678890124042
137094,0,0.013919396568062592
137095,0,0.003707123950641015
137096,0,0.0010052557715466007
137097,0,0.008056167561236898
137098,0,0.005349589940375523
137099,0,0.0030916435685399046
137100,0,0.0012692057686041604
137101,0,0.002458818834424823
137102,0,0.005268920726318384
137103,0,0.009673085826943033
137104,0,0.0006322712934538539
137105,0,0.0012167191516774527
137106,0,0.021150039561899255
137107,0,0.0029130594359073844
137108,0,0.0013388730882963082
137109,0,0.0017447503988295386
137110,0,0.009386730060924308
137111,0,0.01802569618515644
137112,1,0.9827253547038542
137113,0,0.017198196033657832
137114,0,0.0009456352663346077
137115,0,0.0005688565265675846
137116,0,0.005338832370328706
137117,0,0.0010088306142969747
137118,0,0.0023441834642619415
137119,0,0.010206472205555237
137120,0,0.0017104599739525025
137121,0,0.0009084994112912158
137122,0,0.004658411067468992
137123,0,0.0020163575214055527
137124,0,0.012909355936345002
137125,0,0.0008749864332459237
137126,0,0.0007167523059035286
137127,0,0.0034239773354290807
137128,0,0.0012039171822723035
137129,0,0.0017899128400217044
137130,0,0.0016165356647848631
137131,0,0.0026441080873430734
137132,0,0.0016316653071496259
137133,0,0.0014396189215309214
137134,0,0.012274714370484564
137135,0,0.005021324985019645
137136,0,0.0007883882470306868
137137,0,0.0008445123126210409
137138,0,0.0030261745733240067
137139,0,0.0009561599171764914
137140,0,0.010454263619331487
137141,0,0.0015543031003921516
137142,0,0.0028070313705290807
137143,0,0.0018519388150870651
137144,0,0.0014825573853266092
137145,0,0.0007838459552919643
137146,0,0.002570573763455404
137147,0,0.0005719508610612275
137148,0,0.006957105758796609
137149,0,0.002784741625315226
137150,0,0.005231623743449922
137151,0,0.0017038295419172535
137152,0,0.003599798877870533
137153,0,0.01858015157188448
137154,0,0.0037535018285461525
137155,0,0.002808061553867789
137156,0,0.006652678066351411
137157,0,0.0035703017633080224
137158,0,0.0012612355562922613
137159,0,0.002570398886557849
137160,0,0.0027590251656734767
137161,0,0.0019112730580049734
137162,0,0.0030310629268598746
137163,0,0.000615435722959435
137164,0,0.0021435538371254352
137165,0,0.004248985488942546
137166,0,0.0023922704005042267
137167,0,0.003899871484443971
137168,0,0.0028423354727006374
137169,0,0.00370840407582986
137170,0,0.0015100935396972974
137171,0,0.0022555792954868795
137172,0,0.0011075880853862827
137173,0,0.003601451647223214
137174,0,0.0004454049705402531
137175,0,0.004121835852781859
137176,0,0.00158163787726215
137177,0,0.004252158797967767
137178,0,0.0016207231062492424
137179,0,0.0031109196616261187
137180,0,0.000968532738596025
137181,0,0.0030316708495825477
137182,0,0.00921140236297948
137183,0,0.0020246662416449324
137184,0,0.0020979894819261446
137185,0,0.005093740279373445
137186,0,0.0024604857930596215
137187,0,0.0009626004338026372
137188,0,0.00849511529007564
137189,0,0.008770901041093668
137190,0,0.0012539223447070758
137191,0,0.0019481354469071406
137192,0,0.4969646449008827
137193,0,0.0012919032806368912
137194,0,0.0013729897436654795
137195,0,0.014381469223382728
137196,0,0.00486079669026938
137197,0,0.0032192400698911675
137198,0,0.00806861247982428
137199,0,0.0006415590945636575
137200,0,0.0011686179804254865
137201,0,0.007245374097414836
137202,0,0.004592636506356223
137203,0,0.0013249326355429763
137204,0,0.0005401473047243271
137205,0,0.002508059355914549
137206,0,0.0010131748731477892
137207,0,0.006116725046569444
137208,0,0.005927088300173089
137209,0,0.0012774719047360372
137210,0,0.0030675787033652554
137211,0,0.0023537753305901297
137212,0,0.005658253131282859
137213,0,0.0019407876834740294
137214,0,0.0011632786318586615
137215,0,0.004439543998506136
137216,0,0.006125118858872973
137217,0,0.002827208483124196
137218,0,0.005717626740775628
137219,0,0.0016892380362644541
137220,0,0.004871977070032345
137221,0,0.004362700742498771
137222,0,0.005955646536837878
137223,0,0.0014628451745830732
137224,0,0.0027121656828879865
137225,0,0.0006012025252167559
137226,0,0.0014776887625735317
137227,0,0.0016958225359318144
137228,0,0.008551507024150515
137229,0,0.00264468595315411
137230,0,0.0006736063677205303
137231,0,0.005152842815224788
137232,0,0.0012427725340357705
137233,0,0.0027377604942553937
137234,0,0.0010703435115229029
137235,0,0.0014120394298570065
137236,0,0.0011104925229661695
137237,0,0.0009907267576092116
137238,0,0.0012806551376153283
137239,0,0.0029109688307442302
137240,0,0.0010074179816733327
137241,0,0.007842146062764304
137242,0,0.008240471325475496
137243,0,0.003320139384181247
137244,0,0.007478953495942232
137245,0,0.011040592257282116
137246,0,0.004294154557164852
137247,0,0.0008755723703922872
137248,0,0.0017366457518345284
137249,0,0.009875924745114168
137250,0,0.002323336321421654
137251,0,0.0033191852213885187
137252,0,0.002223900493683056
137253,0,0.001518991138250001
137254,0,0.0006858083842300915
137255,0,0.006110258366326518
137256,0,0.006712292294674009
137257,0,0.0013380808559293068
137258,0,0.0008123800696845868
137259,0,0.000902798651506006
137260,0,0.005162880337525512
137261,0,0.0030842577002059353
137262,0,0.0034090185707853593
137263,0,0.007082071733248828
137264,0,0.012398595493014739
137265,0,0.008511608509607246
137266,0,0.0014232579991185275
137267,0,0.0005397615762206124
137268,0,0.0006326513450192397
137269,0,0.0013360347870639323
137270,0,0.0009961238796395238
137271,0,0.001016863492693581
137272,0,0.018318532520442132
137273,0,0.0008997553065689023
137274,0,0.001234290952659689
137275,0,0.002031756314169111
137276,0,0.0008971793670982612
137277,0,0.004164267038628574
137278,0,0.001889325344153203
137279,0,0.006851563071592783
137280,0,0.0004021989352289816
137281,0,0.0022194968151991483
137282,0,0.0021613393269074147
137283,0,0.006461583894206215
137284,0,0.002260527525664526
137285,0,0.0019853400264508644
137286,0,0.0035134138945798294
137287,0,0.0021613156695442595
137288,0,0.010446758712898166
137289,0,0.001190251538300966
137290,0,0.0016266957314367608
137291,0,0.0008917535213514092
137292,0,0.0027630492358302213
137293,0,0.003318860882594233
137294,0,0.003085657859789286
137295,0,0.0015853571089700733
137296,0,0.0036485400092506957
137297,0,0.003889175625374471
137298,0,0.006270580265023045
137299,0,0.001126463678511021
137300,0,0.006575566553000662
137301,0,0.0017796366972153155
137302,0,0.0009286935173465103
137303,0,0.004272906217588658
137304,0,0.005545491168264506
137305,0,0.01717315539341411
137306,0,0.005515514197577391
137307,0,0.001985568077108676
137308,0,0.002938651138410886
137309,0,0.001293240166713942
137310,0,0.0027403721864025553
137311,0,0.003879876715528933
137312,0,0.009356489271105323
137313,0,0.0011578789764405324
137314,0,0.0011775567664127013
137315,0,0.0031024320973593762
137316,0,0.0006741512931543554
137317,0,0.0013723327720104401
137318,0,0.002160231906002476
137319,0,0.0031456854110403737
137320,0,0.0033015974002725
137321,0,0.0008630698660613683
137322,0,0.0018577764913239787
137323,0,0.008144396720500588
137324,0,0.00812839494970481
137325,0,0.011108153201769097
137326,0,0.0006264613040530773
137327,0,0.0028997285419267147
137328,0,0.008333465570510406
137329,0,0.0015529664678853453
137330,0,0.00762738961680889
137331,0,0.006502315136860416
137332,0,0.0016399530266200954
137333,0,0.003619197334707648
137334,0,0.0033091583883142627
137335,0,0.0023321801358685426
137336,0,0.016094356394835113
137337,0,0.001254853457836988
137338,0,0.0031941073977617683
137339,0,0.0013808819518282857
137340,0,0.0006391461777007273
137341,0,0.0005966073220699357
137342,0,0.0009219799714696008
137343,0,0.0033485013365798675
137344,0,0.0038727130391167978
137345,0,0.0015500918928472926
137346,0,0.00557485764784772
137347,0,0.00507021666321738
137348,0,0.002665616252630368
137349,0,0.0015048530230967676
137350,0,0.001386371560591804
137351,0,0.007507239248187279
137352,0,0.0016996475533130211
137353,0,0.003939639944645835
137354,0,0.00046531733252156565
137355,0,0.0014117017133980225
137356,0,0.00037527055068769236
137357,0,0.0010955014121639343
137358,0,0.00048668972839709286
137359,0,0.0014714163016977379
137360,0,0.004086887229787234
137361,0,0.0011070850459082098
137362,0,0.0022302141054855464
137363,0,0.0009924789087164038
137364,0,0.0055042240790480436
137365,0,0.0006451074714467622
137366,0,0.004448208748774024
137367,0,0.02355042720928924
137368,0,0.0012124754854144061
137369,0,0.0027066895411864238
137370,0,0.0006938291700753898
137371,0,0.00612941754269875
137372,0,0.0013690387460956472
137373,0,0.0025739663109646182
137374,0,0.0007868103351305633
137375,0,0.0010504705662391588
137376,0,0.0015153824363887147
137377,0,0.0003675209059037841
137378,0,0.0020437458619408898
137379,1,0.997178465508728
137380,0,0.011915330835574488
137381,0,0.0010629984626933414
137382,0,0.00058479858636003
137383,0,0.0022379086046893167
137384,0,0.0023639606188068404
137385,1,0.9841775143071956
137386,0,0.0005308797862823768
137387,0,0.00019937839601980682
137388,0,0.0006679887281008184
